company,sector,status,tahun_lk,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22
GOLD,infrastructures,alive,2016,0.71,0.71,0.69,0.44,1.79,-0.86,-1.54,0.66,-0.65,-0.13,-0.73,-0.82,-0.7,0.08,5.69,-0.51,-4.13,30.67,267.21,0.0,0.0,0.0
GOLD,infrastructures,alive,2017,0.65,0.65,1.09,0.54,2.19,-0.58,-1.27,0.66,0.1,-0.04,-0.19,1.77,-0.19,0.16,0.0,-1.06,-3.36,85.04,264.84,-109.23,4.32,1.39
GOLD,infrastructures,alive,2018,0.65,0.65,0.44,0.61,2.54,-3.38,-8.59,0.64,0.22,-0.23,6.65,0.29,6.64,0.16,0.0,-2.03,-25.69,110.03,298.95,-13.78,3.22,1.18
GOLD,infrastructures,alive,2019,3.64,3.64,0.0,0.1,1.11,2.14,2.38,0.7,0.36,0.2,-1.21,0.04,-1.87,0.13,0.0,0.44,5.52,28.21,232.29,40.22,7.87,0.96
GOLD,infrastructures,alive,2020,4.28,4.28,0.0,0.08,1.09,3.89,4.25,0.7,0.4,0.33,0.87,0.1,0.87,0.12,0.0,0.47,10.3,31.16,242.5,22.33,7.38,0.95
GOLD,infrastructures,alive,2021,3.55,3.55,0.0,0.1,1.11,4.05,4.47,0.63,0.42,0.33,0.11,0.11,0.11,0.13,0.0,0.55,11.43,34.65,255.57,35.0,11.54,1.57
GOLD,infrastructures,alive,2022,3.03,3.03,0.0,0.08,1.09,3.99,4.34,0.63,0.42,0.34,0.1,0.07,0.1,0.12,0.0,0.8,12.53,37.13,288.45,25.54,8.62,1.11
GOLD,infrastructures,alive,2023,1.8,1.8,0.0,0.09,1.1,3.93,4.33,0.61,0.4,0.34,0.01,0.01,0.01,0.12,0.0,1.78,12.68,37.37,293.07,22.56,7.65,0.98
GOLL,consumer non-cyclicals,suspended,2015,0.82,0.33,1.57,0.57,2.35,-0.62,-1.98,0.22,-0.03,-0.13,-2.43,-0.06,-3.35,0.06,1.49,-4.12,-3.64,35.12,183.91,-20.33,2.11,0.4
GOLL,consumer non-cyclicals,suspended,2016,0.43,0.16,1.74,0.59,2.44,0.03,0.12,0.24,-0.03,0.05,-1.06,0.38,-1.49,0.08,2.02,-1.77,0.22,48.36,184.0,545.45,2.48,0.65
GOLL,consumer non-cyclicals,suspended,2017,0.13,0.04,1.69,0.62,2.64,-1.06,-4.07,0.12,-0.08,-0.16,-33.64,0.21,-5.37,0.09,4.47,-0.54,-7.18,58.62,176.36,-13.51,1.65,0.55
GOLL,consumer non-cyclicals,suspended,2018,0.04,0.01,2.2,0.69,3.2,-3.89,-18.73,-0.45,-0.8,-1.33,2.83,-0.54,2.75,0.04,3.96,-0.07,-27.52,26.85,146.89,-1.82,1.86,0.34
GPRA,properties & real estates,alive,2015,3.13,0.69,0.38,0.4,1.66,5.73,9.8,0.56,0.21,0.18,0.01,-0.26,-0.2,0.27,0.19,0.45,21.09,97.3,215.29,9.44,2.05,0.92
GPRA,properties & real estates,alive,2016,4.22,1.0,0.34,0.36,1.55,2.77,4.63,0.51,0.15,0.11,-0.52,0.03,-0.36,0.27,0.2,0.4,10.17,100.32,219.85,17.99,1.82,0.83
GPRA,properties & real estates,alive,2017,4.59,0.93,0.29,0.31,1.45,2.12,3.33,0.54,0.13,0.1,-0.27,-0.15,-0.21,0.24,0.16,0.37,7.45,85.76,223.95,13.83,1.2,0.46
GPRA,properties & real estates,alive,2018,5.7,1.17,0.28,0.3,1.42,2.41,3.73,0.52,0.18,0.12,0.16,0.19,0.35,0.29,0.2,0.39,8.67,101.85,232.14,12.69,1.08,0.47
GPRA,properties & real estates,alive,2019,4.6,0.91,0.33,0.34,1.51,2.87,4.72,0.6,0.21,0.14,0.32,-0.09,0.1,0.25,0.14,0.34,11.44,92.99,242.61,6.64,0.82,0.31
GPRA,properties & real estates,alive,2020,3.55,0.21,0.33,0.39,1.64,1.72,3.02,0.59,0.22,0.11,-0.39,-0.19,-0.37,0.19,0.1,0.31,6.96,75.71,230.89,10.78,0.99,0.32
GPRA,properties & real estates,alive,2021,2.97,0.22,0.26,0.37,1.59,2.94,4.97,0.46,0.19,0.11,0.74,0.38,0.43,0.26,0.18,0.49,12.12,104.46,243.71,7.18,0.83,0.36
GPRA,properties & real estates,alive,2022,2.96,0.2,0.18,0.34,1.51,4.24,6.78,0.64,0.32,0.21,0.46,-0.17,0.54,0.21,0.1,0.4,17.65,86.6,260.34,5.61,1.14,0.38
GPRA,properties & real estates,alive,2023,3.55,0.41,0.22,0.35,1.54,4.57,7.46,0.62,0.33,0.21,0.18,0.24,0.26,0.25,0.13,0.42,20.89,107.45,280.2,4.5,0.87,0.34
GSMF,financials,alive,2016,0.0,0.0,0.0,0.7,3.32,2.08,7.43,0.0,0.03,0.09,0.0,0.0,0.0,0.0,0.0,0.0,12.16,159.08,163.53,7.81,0.6,0.58
GSMF,financials,alive,2017,0.0,0.0,0.0,0.7,3.31,1.58,5.64,0.0,0.04,0.07,-0.19,0.01,-0.15,0.27,0.0,0.0,9.86,161.38,175.0,11.97,0.73,0.67
GSMF,financials,alive,2018,0.0,0.0,0.0,0.69,3.21,1.23,4.28,0.0,0.04,0.06,-0.2,-0.03,-0.19,0.25,0.0,0.0,7.88,156.08,184.26,12.06,0.61,0.52
GSMF,financials,alive,2019,0.0,0.0,0.0,0.69,3.21,0.8,2.77,0.0,0.03,1.07,-0.33,0.13,18.9,0.27,0.0,0.0,5.29,175.93,191.03,18.9,0.57,0.52
GTBO,energy,alive,2014,2.01,1.16,0.02,0.15,1.18,-5.69,-6.72,-0.11,-0.2,-0.15,-0.21,0.06,-0.23,0.36,4.75,5.07,-22.94,0.01,341.27,-15.82,2.45,1.06
GTBO,energy,alive,2015,1.72,0.23,0.02,0.13,1.14,-25.89,-29.6,-11.73,-12.64,-10.99,2.75,-0.95,2.48,0.02,4.64,0.88,-85.94,0.0,290.37,-3.03,33.25,0.9
GTBO,energy,alive,2016,0.73,0.52,0.03,0.14,1.16,-9.35,-10.86,-0.44,-2.45,-20.72,-0.68,-0.83,-0.68,0.0,0.19,-0.67,-27.68,0.0,254.82,-9.39,194.6,1.02
GTBO,energy,alive,2017,0.58,0.12,0.03,0.2,1.25,0.06,0.07,0.1,-0.01,0.0,-1.01,36.11,-1.01,0.16,5.71,-3.77,0.18,0.0,257.16,938.89,3.39,0.66
GTBO,energy,alive,2018,1.41,0.27,0.03,0.18,1.23,3.93,4.82,0.3,0.17,0.07,72.56,2.64,68.45,0.59,6.06,17.78,13.24,0.01,274.89,17.98,1.23,0.87
GTBO,energy,alive,2019,0.46,0.34,0.03,0.23,1.29,-7.42,-9.61,-0.12,-0.18,-0.25,-2.72,-0.52,-2.73,0.29,6.3,-8.08,-22.72,0.01,236.52,-6.82,1.68,0.66
GTBO,energy,alive,2021,0.55,0.45,0.03,0.28,1.39,-0.38,-0.52,0.31,0.12,-0.05,-0.83,0.0,-0.82,0.07,5.95,-1.69,-1.23,0.0,235.19,-60.98,3.18,0.32
GTBO,energy,alive,2022,2.02,1.49,0.03,0.24,1.32,11.59,15.25,0.55,0.22,0.15,-37.28,10.97,-36.03,0.82,13.79,9.45,44.62,0.02,292.62,4.19,0.64,0.64
GTBO,energy,alive,2023,1.4,1.3,0.0,0.25,1.33,6.19,8.25,0.43,0.1,0.07,-0.43,0.19,-0.45,0.9,16.5,10.13,25.34,0.02,306.93,16.5,1.17,1.36
GWSA,consumer cyclicals,alive,2015,3.52,1.08,0.03,0.08,1.09,18.54,20.29,0.7,-0.5,15.09,6.51,-0.52,6.36,0.02,0.04,0.14,161.7,10.73,796.81,0.76,11.46,0.15
GWSA,consumer cyclicals,alive,2016,8.8,2.14,0.04,0.07,1.07,2.99,3.24,0.72,0.17,1.49,-0.84,0.69,-0.83,0.02,0.07,0.2,26.65,18.13,823.51,4.84,7.11,0.16
GWSA,consumer cyclicals,alive,2017,8.27,2.0,0.05,0.07,1.08,2.64,2.88,0.68,-0.57,2.22,-0.08,-0.4,-0.1,0.01,0.04,0.11,24.41,10.89,847.92,6.15,13.77,0.18
GWSA,consumer cyclicals,alive,2018,7.8,2.84,0.06,0.08,1.09,2.83,3.11,0.35,-0.44,1.57,0.11,0.58,0.12,0.02,0.12,0.13,27.21,17.23,875.54,5.22,8.24,0.16
GWSA,consumer cyclicals,alive,2019,2.9,0.97,0.06,0.08,1.08,1.68,1.84,0.57,-0.57,1.44,-0.4,-0.35,-0.4,0.01,0.05,0.11,16.37,11.26,891.88,9.41,13.68,0.17
GWSA,consumer cyclicals,alive,2020,16.07,3.61,0.05,0.08,1.08,-0.67,-0.73,0.44,-1.87,-1.77,-1.39,-0.63,-1.45,0.0,0.02,0.03,-6.45,4.14,885.74,-20.93,32.57,0.15
GWSA,consumer cyclicals,alive,2021,24.8,2.99,0.05,0.07,1.08,0.29,0.31,0.47,-1.13,0.42,-1.43,0.48,-1.35,0.01,0.02,0.04,2.78,6.13,889.07,65.83,29.84,0.21
GWSA,consumer cyclicals,alive,2022,15.31,1.67,0.08,0.1,1.11,0.4,0.45,0.47,-1.05,0.54,0.44,0.19,0.54,0.01,0.03,0.04,3.99,7.31,893.14,37.84,20.65,0.17
GWSA,consumer cyclicals,alive,2023,11.8,2.74,0.08,0.1,1.11,0.78,0.87,0.47,-0.87,0.86,0.97,0.26,1.0,0.01,0.03,0.04,7.85,9.2,900.92,19.62,16.73,0.17
GZCO,consumer non-cyclicals,alive,2015,1.26,1.01,0.69,0.46,1.86,-0.62,-1.17,0.22,0.03,-0.06,-1.58,0.06,-1.62,0.12,11.56,9.3,-5.12,81.93,437.58,-18.55,1.16,0.22
GZCO,consumer non-cyclicals,alive,2016,0.51,0.47,1.76,0.68,3.1,-43.3,-140.45,-0.26,-0.41,-2.84,49.0,0.11,47.64,0.13,21.56,-3.9,-255.99,90.81,182.27,-0.29,0.83,0.41
GZCO,consumer non-cyclicals,alive,2017,0.81,0.67,0.97,0.56,2.29,-4.73,-11.18,0.07,-0.05,-0.26,-0.89,0.19,-0.89,0.18,24.25,-12.77,-27.73,107.82,248.11,-2.24,0.58,0.25
GZCO,consumer non-cyclicals,alive,2018,0.69,0.65,1.32,0.63,2.72,-11.87,-34.02,-0.22,-0.36,-0.62,1.08,-0.13,1.1,0.18,26.43,-5.37,-57.58,94.24,169.23,-0.87,0.53,0.3
GZCO,consumer non-cyclicals,alive,2019,1.42,1.36,0.96,0.58,2.37,-29.75,-76.54,-0.62,-0.91,-1.52,0.68,-0.32,0.65,0.16,42.17,4.06,-96.51,64.17,126.09,-0.52,0.78,0.4
GZCO,consumer non-cyclicals,alive,2020,0.72,0.68,0.65,0.52,2.09,-8.47,-18.5,-0.34,-0.51,-0.45,-0.69,0.06,-0.69,0.2,41.89,-4.52,-30.27,67.82,163.58,-1.65,0.74,0.31
GZCO,consumer non-cyclicals,alive,2021,0.9,0.85,0.48,0.47,1.89,0.67,1.31,0.1,-0.01,0.02,-1.07,0.74,-1.08,0.0,45.31,-19.14,2.26,117.85,171.75,30.53,0.59,0.4
GZCO,consumer non-cyclicals,alive,2022,1.0,0.73,0.31,0.44,1.77,3.7,6.83,0.22,0.08,0.14,4.58,-0.22,4.31,0.27,6.19,562.6,12.61,92.45,184.52,6.42,0.88,0.44
GZCO,consumer non-cyclicals,alive,2023,1.66,1.58,0.4,0.45,1.81,0.1,0.19,0.13,0.0,0.0,-0.97,0.34,-0.97,0.36,8.67,3.28,0.36,124.04,187.09,333.33,0.97,0.64
HADE,infrastructures,alive,2015,2.15,2.15,0.19,0.44,1.78,-0.65,-1.17,-8.93,3.12,1.17,0.0,0.0,0.0,0.0,0.0,-0.01,-0.9,-0.77,77.53,-55.56,-65.22,0.64
HADE,infrastructures,alive,2016,377.79,377.79,0.0,0.01,1.01,-73.48,-74.08,0.0,1.04,1.51,35.69,27.48,35.73,-0.24,0.0,-0.51,-33.02,-21.83,44.57,-1.51,-2.29,1.12
HADE,infrastructures,alive,2017,31.79,31.79,0.01,0.05,1.05,-39.37,-44.87,0.37,-16.42,-17.06,-0.58,-1.04,-0.58,-0.29,0.0,-0.41,-13.8,0.81,30.76,-3.62,-4.38,1.63
HADE,infrastructures,alive,2018,83.48,83.48,0.0,0.03,1.03,4.91,5.44,0.16,-0.37,1.08,-1.65,1.0,-1.13,0.09,0.0,0.1,8.99,8.11,165.3,5.56,3.21,0.3
HADE,infrastructures,alive,2019,5.79,5.79,0.0,0.12,1.14,-309.47,-548.94,0.21,-0.31,-15.31,-3.9,0.05,-15.9,-1.1,0.0,-14.08,-26.07,1.7,4.75,-1.92,-2.02,10.53
HADE,infrastructures,alive,2020,5.09,5.09,0.0,0.12,1.13,-11.26,-20.34,0.15,-0.39,-0.66,-0.97,0.03,-0.96,0.05,0.0,0.28,-0.83,1.75,4.07,-60.24,124.2,12.29
HADE,infrastructures,alive,2021,5.33,5.33,0.0,0.13,1.15,-0.95,-1.73,0.19,-0.11,-0.08,-0.92,0.03,-0.87,0.17,0.0,0.78,-0.07,1.8,4.01,-714.29,39.77,12.47
HADE,infrastructures,alive,2022,6.03,6.03,0.0,0.12,1.13,-1.11,-1.99,0.23,-0.08,-0.07,0.14,0.03,-0.1,0.19,0.0,0.8,-0.08,1.85,3.94,-625.0,37.41,12.69
HADE,infrastructures,alive,2023,6.6,6.6,0.0,0.13,1.15,-3.1,-5.65,0.17,-0.17,-0.17,1.63,0.03,1.4,0.18,0.0,0.76,-0.21,1.9,3.72,-19.05,3.19,1.08
HDFA,financials,alive,2016,0.0,0.0,0.0,0.86,7.02,0.71,4.99,0.0,-0.46,0.05,-0.36,0.16,-0.36,0.16,0.0,0.0,11.0,235.65,220.34,22.36,1.04,1.12
HDFA,financials,alive,2017,0.0,0.0,0.0,0.86,7.34,0.46,3.4,0.0,-0.47,0.03,-0.3,0.06,-0.3,0.16,0.0,0.0,7.67,250.29,225.25,28.29,0.87,0.96
HDFA,financials,alive,2018,0.0,0.0,0.0,0.9,9.74,-12.46,-121.36,0.0,-2.87,-1.53,-16.77,-0.68,-16.78,0.06,0.0,0.0,-120.95,79.23,99.67,-2.29,3.5,2.78
HDFA,financials,alive,2019,0.0,0.0,0.0,0.5,2.0,-16.76,-33.6,0.0,-1.62,-1.14,-0.73,-0.05,-0.29,0.1,0.0,0.0,-32.76,28.79,97.47,-3.97,4.52,1.33
HERO,consumer non-cyclicals,alive,2015,1.21,0.42,0.02,0.35,1.54,0.0,-2.76,0.23,0.0,-0.01,-4.29,0.06,-4.29,1.76,5.1,26.16,-34.44,3430.68,1246.38,-33.39,0.34,0.92
HERO,consumer non-cyclicals,alive,2016,1.43,0.43,0.0,0.27,1.37,0.0,2.21,0.26,0.02,0.01,-1.84,-0.05,-1.84,1.76,5.04,16.16,28.82,3269.39,1304.56,43.72,0.39,0.97
HERO,consumer non-cyclicals,alive,2017,1.27,0.46,0.0,0.29,1.42,-2.6,-3.68,0.26,-0.02,-0.01,-2.59,-0.05,-2.59,1.76,5.36,23.99,-45.75,3115.39,1242.64,-20.22,0.3,0.74
HERO,consumer non-cyclicals,alive,2018,1.37,0.61,0.0,0.37,1.59,-19.93,-31.72,0.28,-0.1,-0.1,5.53,0.0,5.53,1.9,5.69,16.31,-298.83,3100.27,942.12,-2.64,0.25,0.84
HERO,consumer non-cyclicals,alive,2019,1.19,0.4,0.0,0.36,1.56,1.17,1.82,0.29,0.0,0.01,-1.06,-0.05,-1.06,1.99,5.36,32.38,16.88,2932.33,929.83,52.73,0.3,0.96
HERO,consumer non-cyclicals,alive,2020,0.68,0.17,0.29,0.62,2.61,-25.1,-65.49,0.27,-0.1,-0.14,-18.2,-0.28,-18.2,1.63,4.7,-12.05,-290.32,2125.85,443.32,-2.86,0.39,1.87
HERO,consumer non-cyclicals,alive,2021,0.77,0.51,1.88,0.86,7.18,-15.36,-110.27,0.44,-0.15,-0.28,-0.21,-0.61,-0.21,0.63,1.97,-4.71,-230.31,832.11,208.87,-7.99,2.21,8.81
HERO,consumer non-cyclicals,alive,2022,0.76,0.42,2.45,0.86,7.37,0.86,6.3,0.42,0.0,0.01,-1.06,0.27,-1.06,0.67,2.46,-4.79,14.13,1060.48,224.24,106.16,1.41,6.69
HERO,consumer non-cyclicals,alive,2023,0.48,0.17,1.43,0.75,4.06,-2.29,-9.31,0.41,-0.02,-0.03,-3.24,-0.01,-3.24,0.69,2.24,-2.48,-31.59,1048.72,339.45,-28.02,0.84,2.61
HEXA,industrials,alive,2015,5.34,2.68,0.0,0.19,1.23,2.59,3.19,0.17,0.04,0.03,-0.58,-0.3,-0.61,0.86,1.49,1.43,119.8,0.33,3756.11,10.31,0.28,0.33
HEXA,industrials,alive,2016,2.18,1.07,0.02,0.41,1.68,7.48,12.58,0.19,0.08,0.06,1.39,0.09,1.41,1.12,2.24,2.88,286.3,0.36,2276.24,10.65,0.64,1.34
HEXA,industrials,alive,2017,1.93,1.07,0.02,0.47,1.89,7.86,14.82,0.21,0.09,0.07,0.25,0.15,0.25,1.3,2.66,2.95,359.29,0.41,2424.18,8.32,0.55,1.23
HEXA,industrials,alive,2018,1.83,0.85,0.24,0.51,2.05,10.68,21.86,0.21,0.11,0.08,0.78,0.34,0.67,1.48,2.74,3.29,637.85,0.55,2918.42,4.47,0.36,0.98
HITS,energy,alive,2014,1.36,1.32,6.26,0.86,7.1,1.05,8.66,0.24,0.13,0.02,-0.64,0.09,-0.46,0.46,46.82,8.77,2.46,0.01,28.41,298.78,6.3,25.87
HITS,energy,alive,2015,0.93,0.91,5.24,0.86,6.98,2.14,17.13,0.31,0.18,0.06,1.43,-0.22,1.1,0.38,42.65,-20.32,5.97,0.01,34.87,125.63,7.63,21.51
HITS,energy,alive,2016,1.12,1.09,5.37,0.79,4.71,1.57,12.49,0.27,0.23,0.09,-0.18,0.16,0.64,0.38,51.83,16.06,4.91,0.01,39.34,156.82,6.81,19.57
HITS,energy,alive,2017,0.98,0.93,4.51,0.76,4.23,3.94,25.98,0.43,0.25,0.15,1.69,0.12,0.86,0.39,29.89,-104.42,13.2,0.01,50.83,55.3,5.72,14.36
HITS,energy,alive,2018,0.85,0.8,3.11,0.73,3.7,6.0,30.98,0.36,0.23,0.15,0.83,0.21,0.25,0.45,27.89,-11.88,24.16,0.01,78.01,28.97,4.26,8.97
HITS,energy,alive,2019,0.72,0.69,2.51,0.69,3.24,5.39,23.19,0.34,0.23,0.15,-0.11,0.05,0.05,0.43,64.71,-6.97,21.52,0.01,92.79,33.69,4.22,7.81
HITS,energy,alive,2020,0.58,0.53,2.31,0.69,3.28,2.03,8.74,0.32,0.14,0.08,-0.58,0.05,-0.44,0.44,23.88,-3.29,8.99,0.01,102.93,54.06,2.62,4.72
HITS,energy,alive,2021,0.83,0.76,3.06,0.72,3.52,-6.26,-33.72,0.16,-0.08,-0.15,-4.13,-0.06,-2.77,0.38,19.46,-9.88,-28.16,0.01,83.5,-13.64,2.24,4.6
HITS,energy,alive,2022,1.07,0.99,1.78,0.65,2.88,3.26,13.2,0.28,0.16,0.1,-1.58,0.32,-1.87,0.49,19.57,26.33,16.47,0.02,124.78,22.22,1.56,2.93
HITS,energy,alive,2023,1.81,1.7,1.99,0.6,2.52,1.98,8.36,0.26,0.11,0.08,-0.29,0.0,-0.18,0.44,16.81,2.85,11.73,0.02,140.31,32.05,1.56,2.68
HMSP,consumer non-cyclicals,alive,2015,6.57,2.37,0.0,0.16,1.19,27.26,32.37,0.24,0.16,0.12,-0.04,0.1,0.02,2.68,3.69,3.52,2227.36,19143.48,6881.14,42.2,4.91,13.66
HMSP,consumer non-cyclicals,alive,2016,5.23,2.21,0.0,0.2,1.24,30.02,37.34,0.25,0.17,0.13,-0.95,0.07,0.23,2.37,3.72,3.51,109.72,820.74,293.81,34.91,4.67,13.04
HMSP,consumer non-cyclicals,alive,2017,5.27,2.49,0.0,0.21,1.26,29.37,37.14,0.24,0.16,0.13,-0.01,0.04,-0.01,2.31,4.0,3.58,108.93,851.9,293.27,43.42,5.55,16.13
HMSP,consumer non-cyclicals,alive,2018,4.3,2.58,0.0,0.24,1.32,29.05,38.29,0.24,0.16,0.13,0.07,0.08,0.07,2.38,4.89,3.68,116.39,917.67,303.98,31.88,4.04,12.2
HMSP,consumer non-cyclicals,alive,2019,3.28,1.99,0.01,0.3,1.43,26.96,38.46,0.25,0.16,0.13,0.01,-0.01,0.01,2.18,5.07,3.66,117.97,911.77,306.74,17.8,2.3,6.85
HMSP,consumer non-cyclicals,alive,2020,2.45,1.37,0.01,0.39,1.64,17.28,28.38,0.2,0.11,0.09,-0.37,-0.13,-0.37,1.84,4.27,3.8,73.78,794.59,259.99,20.4,1.89,5.79
HMSP,consumer non-cyclicals,alive,2021,1.88,1.07,0.01,0.45,1.82,13.44,24.45,0.17,0.09,0.07,-0.17,0.07,-0.17,1.92,4.57,5.11,61.36,850.04,250.96,15.73,1.14,3.85
HMSP,consumer non-cyclicals,alive,2022,1.69,0.94,0.02,0.49,1.94,11.54,22.45,0.15,0.07,0.06,-0.11,0.12,-0.11,2.06,5.2,6.61,54.37,956.1,242.18,15.45,0.88,3.47
HMSP,consumer non-cyclicals,alive,2023,1.72,0.9,0.02,0.46,1.85,14.64,27.11,0.17,0.08,0.07,0.28,0.04,0.28,2.11,5.17,6.92,69.61,997.12,256.79,12.86,0.9,3.49
HOME,consumer cyclicals,suspended,2016,0.97,0.96,0.14,0.21,1.27,0.1,0.12,0.33,0.05,0.0,0.0,-0.07,0.04,0.22,106.67,-60.68,0.11,25.05,92.23,2181.82,9.58,2.6
HOME,consumer cyclicals,suspended,2017,1.02,1.01,0.19,0.26,1.35,0.05,0.06,0.33,0.1,0.0,-0.45,0.15,-0.51,0.24,115.04,94.45,0.06,28.69,92.25,1616.67,3.38,1.05
HOME,consumer cyclicals,suspended,2018,0.55,0.54,0.29,0.35,1.54,-9.26,-14.23,-0.06,-0.5,-0.67,-121.5,-0.4,-203.87,0.14,151.5,-1.2,-7.23,10.85,50.81,-16.04,10.69,2.28
HOME,consumer cyclicals,suspended,2019,6.62,6.62,0.14,0.14,1.16,-1.9,-2.21,-0.54,-1.09,-1.89,-0.71,-0.36,0.81,0.02,391.42,0.01,-2.12,1.12,95.91,-23.58,44.59,0.52
HOTL,consumer cyclicals,suspended,2018,1.64,0.25,1.55,0.69,3.18,-0.92,-2.94,0.56,0.07,-0.09,-1.83,0.22,-1.83,0.11,0.17,0.84,-3.12,34.95,106.08,-32.69,2.92,0.96
HOTL,consumer cyclicals,suspended,2019,0.57,0.56,2.11,0.73,3.64,-0.61,-2.24,0.54,0.03,-0.07,-0.25,0.0,-0.27,0.1,0.36,-1.56,-2.33,35.04,103.85,-66.95,4.45,1.5
HOTL,consumer cyclicals,suspended,2020,0.88,0.1,2.41,0.75,4.05,-3.62,-14.82,0.17,-0.58,-0.82,4.83,-0.53,4.91,0.04,0.14,-0.52,-13.58,16.44,91.59,-3.68,3.04,0.55
HOTL,consumer cyclicals,suspended,2021,0.87,0.1,2.66,0.77,4.36,0.0,0.0,0.21,-0.44,-0.53,-1.0,0.08,-0.31,0.05,0.07,-0.51,0.0,17.71,83.59,0.0,2.82,0.6
HRUM,energy,alive,2014,3.58,3.36,0.0,0.18,1.23,0.09,0.14,0.18,0.04,0.01,-0.99,-0.43,-0.95,1.04,17.54,2.36,1.89,0.18,1323.41,878.31,0.76,1.25
HRUM,energy,alive,2015,6.91,6.68,0.0,0.1,1.11,-4.91,-6.87,0.18,0.0,-0.08,-51.44,-0.48,-8.29,0.62,17.27,1.26,-95.33,0.09,1388.11,-7.08,0.55,0.49
HRUM,energy,alive,2016,5.07,4.91,0.0,0.14,1.16,3.2,4.69,0.31,0.15,0.08,-1.69,-0.13,-1.95,0.53,18.54,1.0,65.71,0.08,1401.93,32.57,2.0,1.53
HRUM,energy,alive,2017,5.45,5.25,0.0,0.14,1.16,9.74,14.19,0.34,0.22,0.17,2.41,0.5,2.1,0.74,21.53,1.25,224.15,0.12,1579.97,9.15,1.27,1.3
HRUM,energy,alive,2018,4.56,4.04,0.0,0.17,1.2,6.69,10.36,0.3,0.15,0.12,-0.25,0.03,-0.28,0.74,10.04,1.37,167.65,0.12,1617.77,8.35,0.79,0.87
HRUM,energy,alive,2019,9.22,8.7,0.0,0.11,1.12,4.21,5.99,0.26,0.09,0.08,-0.42,-0.22,-0.5,0.57,7.49,1.04,96.82,0.1,1615.21,13.63,0.96,0.82
HRUM,energy,alive,2020,10.07,9.59,0.01,0.09,1.1,12.23,16.48,0.27,0.04,0.38,2.29,-0.4,2.0,0.35,8.47,0.73,318.13,0.06,1929.86,9.37,3.5,1.54
HRUM,energy,alive,2021,3.07,2.81,0.21,0.26,1.34,8.5,15.85,0.52,0.39,0.29,0.23,1.13,0.63,0.49,9.79,2.02,392.44,0.12,2476.63,26.31,5.8,4.17
HRUM,energy,alive,2022,2.3,2.11,0.0,0.22,1.29,22.51,39.21,0.6,0.49,0.42,-0.15,1.69,2.86,0.83,11.05,2.94,332.06,0.07,846.99,4.88,1.63,1.91
HRUM,energy,alive,2023,1.68,1.38,0.24,0.28,1.39,9.14,16.85,0.41,0.31,0.21,-0.49,0.02,-0.48,0.63,8.84,5.21,170.45,0.07,1011.68,7.83,1.28,1.32
IATA,energy,alive,2014,2.01,1.12,0.77,0.47,1.89,-1.76,-3.32,0.14,-0.22,-0.09,-0.52,-0.17,-0.06,0.2,1.63,1.47,-2.98,0.0,89.72,-28.19,2.67,0.94
IATA,energy,alive,2015,1.14,0.62,0.67,0.46,1.87,-9.93,-18.54,-0.06,-0.61,-0.65,4.34,-0.27,3.96,0.15,1.58,6.57,-15.92,0.0,85.9,-3.14,2.03,0.58
IATA,energy,alive,2016,0.45,0.21,0.73,0.53,2.15,-11.55,-24.78,0.19,-0.21,-0.68,-0.01,-0.05,-0.01,0.16,1.39,-0.79,-15.69,0.0,63.29,-3.19,2.15,0.79
IATA,energy,alive,2017,0.44,0.2,0.44,0.43,1.76,-8.6,-15.16,0.12,-0.28,-0.42,-0.42,-0.01,-0.38,0.19,1.9,-1.12,-9.07,0.0,59.88,-5.51,2.32,0.84
IATA,energy,alive,2018,0.42,0.21,0.36,0.44,1.78,-10.42,-18.57,0.2,-0.1,-0.36,0.14,0.26,0.07,0.28,2.89,-1.35,-10.35,0.0,55.72,-4.83,1.73,0.9
IATA,energy,alive,2019,0.25,0.14,0.23,0.41,1.71,-8.28,-14.14,0.11,-0.3,-0.33,-0.36,-0.27,-0.31,0.23,3.4,-0.92,-6.58,0.0,46.52,-7.6,2.54,1.07
IATA,energy,alive,2020,0.21,0.12,1.37,0.72,3.6,-12.3,-44.24,0.02,-0.54,-0.83,0.33,-0.48,0.29,0.14,3.36,-0.38,-8.74,0.0,19.75,-5.72,4.75,2.53
IATA,energy,alive,2021,0.51,0.37,1.53,0.73,3.76,-0.48,-3.01,0.36,0.1,-0.03,-0.93,1.22,-0.93,0.22,2.7,-0.79,-0.6,0.0,20.03,-108.33,3.02,3.25
IATA,energy,alive,2022,0.32,0.15,0.66,0.58,2.39,20.62,49.41,0.64,0.36,0.2,-39.27,10.19,-85.65,1.35,8.72,-4.68,22.96,0.01,46.47,5.23,1.06,2.58
IATA,energy,alive,2023,0.39,0.15,0.99,0.58,2.38,10.62,25.33,0.54,0.22,0.16,-0.31,-0.11,-0.32,0.79,5.16,-3.17,15.94,0.01,62.95,3.14,0.49,0.79
IBFN,industrials,alive,2016,1.33,1.33,3.25,0.86,7.17,-9.81,-70.3,1.0,-1.09,-2.26,0.0,0.0,0.0,0.0,0.0,0.45,-75.29,33.35,107.11,-0.46,1.05,0.33
